id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total,id_campanha,canal,costo,fecha_inicio,fecha_fin
1051,freidora electrica,82.08,8.0,2024-06-02,electrodomesticos,656.64,11,RRSS,5.27,2024-12-29,2025-01-21
1076,secadora,77.29,4.0,2024-06-02,electrodomesticos,309.16,33,EMAIL,3.8,2024-12-20,2025-01-07
1476,secadora,73.14,6.0,2024-06-02,electrodomesticos,438.84,33,EMAIL,3.8,2024-12-20,2025-01-07
1552,heladera,54.63,5.0,2024-06-02,electrodomesticos,273.15,64,TV,4.38,2024-07-10,2024-08-09
1602,heladera,48.35,9.0,2024-06-02,electrodomesticos,435.15,64,TV,4.38,2024-07-10,2024-08-09
1664,aspiradora,69.63,12.0,2024-06-02,electrodomesticos,835.55994,70,TV,3.06,2024-12-13,2024-12-29
1822,heladera,56.36,12.0,2024-06-02,electrodomesticos,676.32,64,TV,4.38,2024-07-10,2024-08-09
2046,laptop,34.09,6.0,2024-06-02,electronica,204.54001,90,TV,5.62,2024-11-16,2025-01-13
2126,laptop,107.26,4.0,2024-06-02,electronica,429.04,90,TV,5.62,2024-11-16,2025-01-13
1082,heladera,107.48,12.0,2024-06-03,electrodomesticos,1289.76,64,TV,4.38,2024-07-10,2024-08-09
1327,horno electrico,75.85,2.0,2024-06-03,electrodomesticos,151.7,65,TV,3.08,2024-10-23,2024-12-11
1370,plancha de vapor,115.6,10.0,2024-06-03,electrodomesticos,1156.0,66,TV,4.69,2024-10-04,2024-10-23
1923,microondas,97.54,4.0,2024-06-03,electrodomesticos,390.16,86,TV,4.25,2024-09-25,2024-11-15
2055,auriculares,104.83,9.0,2024-06-03,electronica,943.47003,77,TV,4.99,2024-11-11,2024-12-06
2207,camara digital,110.08,4.0,2024-06-03,electronica,440.32,48,EMAIL,6.84,2024-10-31,2024-12-09
992,cuadro decorativo,52.42,3.0,2024-06-04,decoracion,157.26,61,TV,5.3,2024-11-05,2024-12-23
1063,microondas,108.39,12.0,2024-06-04,electrodomesticos,1300.6799,86,TV,4.25,2024-09-25,2024-11-15
1518,cafetera,46.7,2.0,2024-06-04,electrodomesticos,93.4,19,RRSS,5.7,2024-08-19,2024-09-15
1563,microondas,111.61,2.0,2024-06-04,electrodomesticos,223.22,86,TV,4.25,2024-09-25,2024-11-15
2017,camara digital,54.04,8.0,2024-06-04,electronica,432.32,48,EMAIL,6.84,2024-10-31,2024-12-09
2468,smartwatch,54.55,11.0,2024-06-04,electronica,600.05,25,RRSS,4.84,2024-11-23,2024-12-29
2807,camara digital,44.43,6.0,2024-06-04,electronica,266.58002,48,EMAIL,6.84,2024-10-31,2024-12-09
433,espejo decorativo,86.28,10.0,2024-06-05,decoracion,862.8,23,RRSS,4.75,2024-08-28,2024-10-17
1199,batidora,58.03,10.0,2024-06-05,electrodomesticos,580.3,27,RRSS,4.52,2024-11-01,2024-12-08
1227,horno electrico,49.61,2.0,2024-06-05,electrodomesticos,99.22,65,TV,3.08,2024-10-23,2024-12-11
1334,aspiradora,43.21,7.0,2024-06-05,electrodomesticos,302.47,70,TV,3.06,2024-12-13,2024-12-29
1347,horno electrico,94.85,7.0,2024-06-05,electrodomesticos,663.95,65,TV,3.08,2024-10-23,2024-12-11
1382,microondas,94.28,9.0,2024-06-05,electrodomesticos,848.52,86,TV,4.25,2024-09-25,2024-11-15
740,adorno de pared,103.19,9.0,2024-06-06,decoracion,928.71,14,RRSS,4.16,2024-10-22,2024-12-21
766,cortinas,90.1,8.0,2024-06-06,decoracion,720.8,13,RRSS,5.22,2024-09-16,2024-10-15
890,adorno de pared,91.85,6.0,2024-06-06,decoracion,551.1,14,RRSS,4.16,2024-10-22,2024-12-21
1030,plancha de vapor,66.69,1.0,2024-06-06,electrodomesticos,66.69,66,TV,4.69,2024-10-04,2024-10-23
1127,horno electrico,66.32,6.0,2024-06-06,electrodomesticos,397.91998,65,TV,3.08,2024-10-23,2024-12-11
1297,horno electrico,35.93,12.0,2024-06-06,electrodomesticos,431.16,65,TV,3.08,2024-10-23,2024-12-11
1888,cafetera,44.54,4.0,2024-06-06,electrodomesticos,178.16,19,RRSS,5.7,2024-08-19,2024-09-15
2040,consola de videojuegos,43.95,11.0,2024-06-06,electronica,483.45,80,TV,4.64,2024-11-01,2024-11-20
2674,tablet,116.52,3.0,2024-06-06,electronica,349.56,42,EMAIL,4.42,2024-07-14,2024-09-03
66,cortinas,46.14,2.0,2024-06-07,decoracion,92.28,13,RRSS,5.22,2024-09-16,2024-10-15
257,elementos de ceramica,108.4,7.0,2024-06-07,decoracion,758.8,52,EMAIL,5.74,2024-09-09,2024-09-30
296,cortinas,90.57,2.0,2024-06-07,decoracion,181.14,13,RRSS,5.22,2024-09-16,2024-10-15
333,espejo decorativo,73.58,5.0,2024-06-07,decoracion,367.90002,23,RRSS,4.75,2024-08-28,2024-10-17
2624,tablet,122.97,2.0,2024-06-07,electronica,245.94,42,EMAIL,4.42,2024-07-14,2024-09-03
2750,consola de videojuegos,38.97,9.0,2024-06-07,electronica,350.73,80,TV,4.64,2024-11-01,2024-11-20
2854,tablet,56.11,7.0,2024-06-07,electronica,392.77002,42,EMAIL,4.42,2024-07-14,2024-09-03
648,rincon de plantas,78.47,6.0,2024-06-08,decoracion,470.82,68,TV,5.81,2024-12-17,2025-02-14
686,cortinas,115.02,12.0,2024-06-08,decoracion,1380.24,13,RRSS,5.22,2024-09-16,2024-10-15
910,adorno de pared,47.55,3.0,2024-06-08,decoracion,142.65,14,RRSS,4.16,2024-10-22,2024-12-21
1075,lavadora,31.9,5.0,2024-06-08,electrodomesticos,159.5,16,RRSS,3.56,2024-08-14,2024-09-20
1474,aspiradora,91.09,11.0,2024-06-08,electrodomesticos,1001.99,70,TV,3.06,2024-12-13,2024-12-29
1729,batidora,72.01,9.0,2024-06-08,electrodomesticos,648.09,27,RRSS,4.52,2024-11-01,2024-12-08
1735,lavadora,111.42,7.0,2024-06-08,electrodomesticos,779.94,16,RRSS,3.56,2024-08-14,2024-09-20
1870,plancha de vapor,29.65,11.0,2024-06-08,electrodomesticos,326.15,66,TV,4.69,2024-10-04,2024-10-23
2138,smartwatch,27.36,4.0,2024-06-08,electronica,109.44,25,RRSS,4.84,2024-11-23,2024-12-29
2308,smartwatch,105.89,9.0,2024-06-08,electronica,953.01,25,RRSS,4.84,2024-11-23,2024-12-29
2321,parlantes bluetooth,47.14,5.0,2024-06-08,electronica,235.7,24,RRSS,6.0,2024-09-22,2024-10-26
2957,camara digital,37.59,6.0,2024-06-08,electronica,225.54001,48,EMAIL,6.84,2024-10-31,2024-12-09
28,rincon de plantas,54.26,10.0,2024-06-09,decoracion,542.6,68,TV,5.81,2024-12-17,2025-02-14
1179,batidora,123.86,3.0,2024-06-09,electrodomesticos,371.58002,27,RRSS,4.52,2024-11-01,2024-12-08
1276,secadora,65.45,12.0,2024-06-09,electrodomesticos,785.39996,33,EMAIL,3.8,2024-12-20,2025-01-07
2105,auriculares,46.74,12.0,2024-06-09,electronica,560.88,77,TV,4.99,2024-11-11,2024-12-06
1120,plancha de vapor,30.67,7.0,2024-06-10,electrodomesticos,214.69,66,TV,4.69,2024-10-04,2024-10-23
2292,televisor,39.53,12.0,2024-06-10,electronica,474.36,89,TV,4.98,2024-12-13,2025-02-08
2418,smartwatch,46.8,3.0,2024-06-10,electronica,140.4,25,RRSS,4.84,2024-11-23,2024-12-29
2601,parlantes bluetooth,121.98,7.0,2024-06-10,electronica,853.86005,24,RRSS,6.0,2024-09-22,2024-10-26
637,elementos de ceramica,44.23,4.0,2024-06-11,decoracion,176.92,52,EMAIL,5.74,2024-09-09,2024-09-30
810,adorno de pared,105.57,7.0,2024-06-11,decoracion,738.99,14,RRSS,4.16,2024-10-22,2024-12-21
1437,horno electrico,80.12,8.0,2024-06-11,electrodomesticos,640.96,65,TV,3.08,2024-10-23,2024-12-11
1720,plancha de vapor,81.86,12.0,2024-06-11,electrodomesticos,982.32,66,TV,4.69,2024-10-04,2024-10-23
2065,auriculares,108.07,10.0,2024-06-11,electronica,1080.7,77,TV,4.99,2024-11-11,2024-12-06
2235,auriculares,74.81,12.0,2024-06-11,electronica,897.72,77,TV,4.99,2024-11-11,2024-12-06
2458,smartwatch,58.95,9.0,2024-06-11,electronica,530.55,25,RRSS,4.84,2024-11-23,2024-12-29
2552,televisor,122.59,7.0,2024-06-11,electronica,858.13,89,TV,4.98,2024-12-13,2025-02-08
2819,proyector,80.92,8.0,2024-06-11,electronica,647.36,7,RRSS,5.57,2024-07-30,2024-08-16
2859,proyector,62.35,3.0,2024-06-11,electronica,187.04999,7,RRSS,5.57,2024-07-30,2024-08-16
2955,auriculares,106.03,7.0,2024-06-11,electronica,742.20996,77,TV,4.99,2024-11-11,2024-12-06
297,elementos de ceramica,73.17,10.0,2024-06-12,decoracion,731.69995,52,EMAIL,5.74,2024-09-09,2024-09-30
771,lampara de mesa,51.51,2.0,2024-06-12,decoracion,103.02,62,TV,4.51,2024-08-26,2024-10-07
1154,aspiradora,95.11,4.0,2024-06-12,electrodomesticos,380.44,70,TV,3.06,2024-12-13,2024-12-29
1662,microondas,33.73,1.0,2024-06-12,electrodomesticos,33.73,86,TV,4.25,2024-09-25,2024-11-15
2084,tablet,26.85,9.0,2024-06-12,electronica,241.65001,42,EMAIL,4.42,2024-07-14,2024-09-03
2164,tablet,66.02,8.0,2024-06-12,electronica,528.16,42,EMAIL,4.42,2024-07-14,2024-09-03
2256,laptop,37.57,4.0,2024-06-12,electronica,150.28,90,TV,5.62,2024-11-16,2025-01-13
2746,laptop,58.49,7.0,2024-06-12,electronica,409.43002,90,TV,5.62,2024-11-16,2025-01-13
191,lampara de mesa,60.73,1.0,2024-06-13,decoracion,60.73,62,TV,4.51,2024-08-26,2024-10-07
350,adorno de pared,79.48,12.0,2024-06-13,decoracion,953.76,14,RRSS,4.16,2024-10-22,2024-12-21
824,jarron decorativo,91.89,8.0,2024-06-13,decoracion,735.12,75,TV,4.1,2024-11-03,2024-12-25
982,cuadro decorativo,34.89,10.0,2024-06-13,decoracion,348.9,61,TV,5.3,2024-11-05,2024-12-23
1246,secadora,60.94,6.0,2024-06-13,electrodomesticos,365.63998,33,EMAIL,3.8,2024-12-20,2025-01-07
2344,tablet,71.59,5.0,2024-06-13,electronica,357.94998,42,EMAIL,4.42,2024-07-14,2024-09-03
2740,consola de videojuegos,88.36,5.0,2024-06-13,electronica,441.8,80,TV,4.64,2024-11-01,2024-11-20
2754,tablet,61.6,3.0,2024-06-13,electronica,184.79999,42,EMAIL,4.42,2024-07-14,2024-09-03
90,adorno de pared,119.3,2.0,2024-06-14,decoracion,238.6,14,RRSS,4.16,2024-10-22,2024-12-21
764,jarron decorativo,45.94,10.0,2024-06-14,decoracion,459.4,75,TV,4.1,2024-11-03,2024-12-25
1992,microondas,120.02,12.0,2024-06-14,electrodomesticos,1440.24,86,TV,4.25,2024-09-25,2024-11-15
2123,smartphone,32.32,6.0,2024-06-14,electronica,193.92,81,TV,4.78,2024-09-28,2024-10-24
2377,camara digital,107.92,9.0,2024-06-14,electronica,971.27997,48,EMAIL,6.84,2024-10-31,2024-12-09
2568,smartwatch,85.17,5.0,2024-06-14,electronica,425.84998,25,RRSS,4.84,2024-11-23,2024-12-29
2728,smartwatch,87.88,2.0,2024-06-14,electronica,175.76,25,RRSS,4.84,2024-11-23,2024-12-29
2811,parlantes bluetooth,116.91,7.0,2024-06-14,electronica,818.37,24,RRSS,6.0,2024-09-22,2024-10-26
208,rincon de plantas,107.88,10.0,2024-06-15,decoracion,1078.7999,68,TV,5.81,2024-12-17,2025-02-14
1091,freidora electrica,70.6,7.0,2024-06-15,electrodomesticos,494.19998,11,RRSS,5.27,2024-12-29,2025-01-21
1535,lavadora,113.28,10.0,2024-06-15,electrodomesticos,1132.8,16,RRSS,3.56,2024-08-14,2024-09-20
2014,tablet,76.9,8.0,2024-06-15,electronica,615.2,42,EMAIL,4.42,2024-07-14,2024-09-03
2026,laptop,59.48,6.0,2024-06-15,electronica,356.88,90,TV,5.62,2024-11-16,2025-01-13
143,espejo decorativo,101.88,9.0,2024-06-16,decoracion,916.92,23,RRSS,4.75,2024-08-28,2024-10-17
187,elementos de ceramica,57.19,8.0,2024-06-16,decoracion,457.52,52,EMAIL,5.74,2024-09-09,2024-09-30
712,cuadro decorativo,103.02,2.0,2024-06-16,decoracion,206.04,61,TV,5.3,2024-11-05,2024-12-23
1990,plancha de vapor,113.42,3.0,2024-06-16,electrodomesticos,340.26,66,TV,4.69,2024-10-04,2024-10-23
2349,proyector,68.09,8.0,2024-06-16,electronica,544.72,7,RRSS,5.57,2024-07-30,2024-08-16
2896,laptop,79.86,4.0,2024-06-16,electronica,319.44,90,TV,5.62,2024-11-16,2025-01-13
485,alfombra,113.9,2.0,2024-06-17,decoracion,227.8,28,RRSS,5.82,2024-11-27,2025-01-08
534,jarron decorativo,32.38,5.0,2024-06-17,decoracion,161.90001,75,TV,4.1,2024-11-03,2024-12-25
767,elementos de ceramica,40.69,11.0,2024-06-17,decoracion,447.59,52,EMAIL,5.74,2024-09-09,2024-09-30
1560,plancha de vapor,63.13,9.0,2024-06-17,electrodomesticos,568.17,66,TV,4.69,2024-10-04,2024-10-23
261,lampara de mesa,124.14,7.0,2024-06-18,decoracion,868.98,62,TV,4.51,2024-08-26,2024-10-07
344,jarron decorativo,67.71,1.0,2024-06-18,decoracion,67.71,75,TV,4.1,2024-11-03,2024-12-25
358,rincon de plantas,63.41,7.0,2024-06-18,decoracion,443.87,68,TV,5.81,2024-12-17,2025-02-14
625,alfombra,124.91,3.0,2024-06-18,decoracion,374.73,28,RRSS,5.82,2024-11-27,2025-01-08
1288,cafetera,124.44,2.0,2024-06-18,electrodomesticos,248.88,19,RRSS,5.7,2024-08-19,2024-09-15
2765,auriculares,63.93,8.0,2024-06-18,electronica,511.44,77,TV,4.99,2024-11-11,2024-12-06
777,elementos de ceramica,62.21,1.0,2024-06-19,decoracion,62.21,52,EMAIL,5.74,2024-09-09,2024-09-30
1069,batidora,87.99,1.0,2024-06-19,electrodomesticos,87.99,27,RRSS,4.52,2024-11-01,2024-12-08
1244,aspiradora,103.91,4.0,2024-06-19,electrodomesticos,415.64,70,TV,3.06,2024-12-13,2024-12-29
1428,cafetera,63.53,11.0,2024-06-19,electrodomesticos,698.82996,19,RRSS,5.7,2024-08-19,2024-09-15
1722,microondas,31.78,3.0,2024-06-19,electrodomesticos,95.340004,86,TV,4.25,2024-09-25,2024-11-15
2120,consola de videojuegos,99.63,6.0,2024-06-19,electronica,597.77997,80,TV,4.64,2024-11-01,2024-11-20
2455,auriculares,91.06,3.0,2024-06-19,electronica,273.18,77,TV,4.99,2024-11-11,2024-12-06
388,rincon de plantas,80.35,12.0,2024-06-20,decoracion,964.19995,68,TV,5.81,2024-12-17,2025-02-14
1018,cafetera,121.43,1.0,2024-06-20,electrodomesticos,121.43,19,RRSS,5.7,2024-08-19,2024-09-15
1628,cafetera,30.58,2.0,2024-06-20,electrodomesticos,61.16,19,RRSS,5.7,2024-08-19,2024-09-15
2127,camara digital,70.38,12.0,2024-06-20,electronica,844.55994,48,EMAIL,6.84,2024-10-31,2024-12-09
2516,laptop,91.36,7.0,2024-06-20,electronica,639.52,90,TV,5.62,2024-11-16,2025-01-13
410,adorno de pared,109.64,3.0,2024-06-21,decoracion,328.91998,14,RRSS,4.16,2024-10-22,2024-12-21
1350,plancha de vapor,105.68,5.0,2024-06-21,electrodomesticos,528.4,66,TV,4.69,2024-10-04,2024-10-23
1547,horno electrico,95.83,2.0,2024-06-21,electrodomesticos,191.66,65,TV,3.08,2024-10-23,2024-12-11
1843,microondas,72.0,11.0,2024-06-21,electrodomesticos,792.0,86,TV,4.25,2024-09-25,2024-11-15
2290,consola de videojuegos,115.96,7.0,2024-06-21,electronica,811.72,80,TV,4.64,2024-11-01,2024-11-20
267,elementos de ceramica,58.78,11.0,2024-06-22,decoracion,646.57996,52,EMAIL,5.74,2024-09-09,2024-09-30
330,adorno de pared,60.02,6.0,2024-06-22,decoracion,360.12,14,RRSS,4.16,2024-10-22,2024-12-21
966,cortinas,51.43,10.0,2024-06-22,decoracion,514.3,13,RRSS,5.22,2024-09-16,2024-10-15
1196,secadora,32.4,3.0,2024-06-22,electrodomesticos,97.200005,33,EMAIL,3.8,2024-12-20,2025-01-07
2324,tablet,45.82,9.0,2024-06-22,electronica,412.38,42,EMAIL,4.42,2024-07-14,2024-09-03
416,cortinas,83.58,3.0,2024-06-23,decoracion,250.74,13,RRSS,5.22,2024-09-16,2024-10-15
756,cortinas,107.29,4.0,2024-06-23,decoracion,429.16,13,RRSS,5.22,2024-09-16,2024-10-15
834,jarron decorativo,78.01,4.0,2024-06-23,decoracion,312.04,75,TV,4.1,2024-11-03,2024-12-25
1084,aspiradora,119.83,7.0,2024-06-23,electrodomesticos,838.81,70,TV,3.06,2024-12-13,2024-12-29
1442,microondas,81.76,5.0,2024-06-23,electrodomesticos,408.80002,86,TV,4.25,2024-09-25,2024-11-15
2192,televisor,104.46,12.0,2024-06-23,electronica,1253.52,89,TV,4.98,2024-12-13,2025-02-08
2461,parlantes bluetooth,73.92,11.0,2024-06-23,electronica,813.12,24,RRSS,6.0,2024-09-22,2024-10-26
383,espejo decorativo,119.48,7.0,2024-06-24,decoracion,836.36005,23,RRSS,4.75,2024-08-28,2024-10-17
578,rincon de plantas,36.07,9.0,2024-06-24,decoracion,324.63,68,TV,5.81,2024-12-17,2025-02-14
603,espejo decorativo,104.42,11.0,2024-06-24,decoracion,1148.62,23,RRSS,4.75,2024-08-28,2024-10-17
1172,microondas,73.91,12.0,2024-06-24,electrodomesticos,886.92004,86,TV,4.25,2024-09-25,2024-11-15
1291,freidora electrica,56.86,1.0,2024-06-24,electrodomesticos,56.86,11,RRSS,5.27,2024-12-29,2025-01-21
1833,microondas,42.14,2.0,2024-06-24,electrodomesticos,84.28,86,TV,4.25,2024-09-25,2024-11-15
1858,cafetera,30.27,4.0,2024-06-24,electrodomesticos,121.08,19,RRSS,5.7,2024-08-19,2024-09-15
2091,parlantes bluetooth,83.6,10.0,2024-06-24,electronica,836.0,24,RRSS,6.0,2024-09-22,2024-10-26
2158,smartwatch,89.15,1.0,2024-06-24,electronica,89.15,25,RRSS,4.84,2024-11-23,2024-12-29
287,elementos de ceramica,47.43,2.0,2024-06-25,decoracion,94.86,52,EMAIL,5.74,2024-09-09,2024-09-30
1192,microondas,66.39,12.0,2024-06-25,electrodomesticos,796.68,86,TV,4.25,2024-09-25,2024-11-15
1541,freidora electrica,37.62,5.0,2024-06-25,electrodomesticos,188.09999,11,RRSS,5.27,2024-12-29,2025-01-21
1825,lavadora,93.71,1.0,2024-06-25,electrodomesticos,93.71,16,RRSS,3.56,2024-08-14,2024-09-20
2057,camara digital,109.29,10.0,2024-06-25,electronica,1092.9,48,EMAIL,6.84,2024-10-31,2024-12-09
2254,tablet,110.94,6.0,2024-06-25,electronica,665.64,42,EMAIL,4.42,2024-07-14,2024-09-03
2328,smartwatch,27.13,3.0,2024-06-25,electronica,81.39,25,RRSS,4.84,2024-11-23,2024-12-29
2512,televisor,52.92,9.0,2024-06-25,electronica,476.27997,89,TV,4.98,2024-12-13,2025-02-08
179,lampara de mesa,120.58,1.0,2024-06-26,decoracion,120.58,62,TV,4.51,2024-08-26,2024-10-07
489,lampara de mesa,111.2,10.0,2024-06-26,decoracion,1112.0,62,TV,4.51,2024-08-26,2024-10-07
677,elementos de ceramica,93.29,9.0,2024-06-26,decoracion,839.61,52,EMAIL,5.74,2024-09-09,2024-09-30
815,alfombra,124.88,7.0,2024-06-26,decoracion,874.16,28,RRSS,5.82,2024-11-27,2025-01-08
1335,lavadora,36.86,6.0,2024-06-26,electrodomesticos,221.16,16,RRSS,3.56,2024-08-14,2024-09-20
1712,microondas,55.83,2.0,2024-06-26,electrodomesticos,111.66,86,TV,4.25,2024-09-25,2024-11-15
1931,freidora electrica,82.9,5.0,2024-06-26,electrodomesticos,414.5,11,RRSS,5.27,2024-12-29,2025-01-21
2499,proyector,66.51,1.0,2024-06-26,electronica,66.51,7,RRSS,5.57,2024-07-30,2024-08-16
2700,consola de videojuegos,39.68,12.0,2024-06-26,electronica,476.16,80,TV,4.64,2024-11-01,2024-11-20
146,cortinas,68.55,9.0,2024-06-27,decoracion,616.95,13,RRSS,5.22,2024-09-16,2024-10-15
283,espejo decorativo,89.21,2.0,2024-06-27,decoracion,178.42,23,RRSS,4.75,2024-08-28,2024-10-17
711,lampara de mesa,66.24,1.0,2024-06-27,decoracion,66.24,62,TV,4.51,2024-08-26,2024-10-07
831,lampara de mesa,70.23,12.0,2024-06-27,decoracion,842.76,62,TV,4.51,2024-08-26,2024-10-07
1083,microondas,26.82,3.0,2024-06-27,electrodomesticos,80.46,86,TV,4.25,2024-09-25,2024-11-15
1549,batidora,106.44,6.0,2024-06-27,electrodomesticos,638.64,27,RRSS,4.52,2024-11-01,2024-12-08
2884,tablet,94.72,4.0,2024-06-27,electronica,378.88,42,EMAIL,4.42,2024-07-14,2024-09-03
71,lampara de mesa,97.07,2.0,2024-06-28,decoracion,194.14,62,TV,4.51,2024-08-26,2024-10-07
916,cortinas,50.83,1.0,2024-06-28,decoracion,50.83,13,RRSS,5.22,2024-09-16,2024-10-15
1448,cafetera,44.0,4.0,2024-06-28,electrodomesticos,176.0,19,RRSS,5.7,2024-08-19,2024-09-15
1668,cafetera,111.39,12.0,2024-06-28,electrodomesticos,1336.6799,19,RRSS,5.7,2024-08-19,2024-09-15
2730,consola de videojuegos,87.79,2.0,2024-06-28,electronica,175.58,80,TV,4.64,2024-11-01,2024-11-20
2743,smartphone,91.42,9.0,2024-06-28,electronica,822.77997,81,TV,4.78,2024-09-28,2024-10-24
2836,laptop,64.0,10.0,2024-06-28,electronica,640.0,90,TV,5.62,2024-11-16,2025-01-13
2919,proyector,46.95,6.0,2024-06-28,electronica,281.7,7,RRSS,5.57,2024-07-30,2024-08-16
10,adorno de pared,44.65,10.0,2024-06-29,decoracion,446.5,14,RRSS,4.16,2024-10-22,2024-12-21
125,alfombra,92.8,2.0,2024-06-29,decoracion,185.6,28,RRSS,5.82,2024-11-27,2025-01-08
502,cuadro decorativo,120.85,10.0,2024-06-29,decoracion,1208.5,61,TV,5.3,2024-11-05,2024-12-23
1390,plancha de vapor,45.61,8.0,2024-06-29,electrodomesticos,364.88,66,TV,4.69,2024-10-04,2024-10-23
1826,secadora,109.43,9.0,2024-06-29,electrodomesticos,984.87,33,EMAIL,3.8,2024-12-20,2025-01-07
2008,smartwatch,34.81,9.0,2024-06-29,electronica,313.29,25,RRSS,4.84,2024-11-23,2024-12-29
2024,tablet,61.79,6.0,2024-06-29,electronica,370.74,42,EMAIL,4.42,2024-07-14,2024-09-03
2259,proyector,35.94,2.0,2024-06-29,electronica,71.88,7,RRSS,5.57,2024-07-30,2024-08-16
2747,camara digital,106.28,7.0,2024-06-29,electronica,743.95996,48,EMAIL,6.84,2024-10-31,2024-12-09
2932,televisor,66.39,5.0,2024-06-29,electronica,331.95,89,TV,4.98,2024-12-13,2025-02-08
411,lampara de mesa,52.72,4.0,2024-06-30,decoracion,210.88,62,TV,4.51,2024-08-26,2024-10-07
846,cortinas,123.89,8.0,2024-06-30,decoracion,991.12,13,RRSS,5.22,2024-09-16,2024-10-15
994,jarron decorativo,93.88,4.0,2024-06-30,decoracion,375.52,75,TV,4.1,2024-11-03,2024-12-25
1107,horno electrico,62.25,3.0,2024-06-30,electrodomesticos,186.75,65,TV,3.08,2024-10-23,2024-12-11
1927,horno electrico,70.29,12.0,2024-06-30,electrodomesticos,843.48,65,TV,3.08,2024-10-23,2024-12-11
2006,laptop,86.67,3.0,2024-06-30,electronica,260.01,90,TV,5.62,2024-11-16,2025-01-13
2741,parlantes bluetooth,112.71,6.0,2024-06-30,electronica,676.26,24,RRSS,6.0,2024-09-22,2024-10-26
2771,parlantes bluetooth,117.61,2.0,2024-06-30,electronica,235.22,24,RRSS,6.0,2024-09-22,2024-10-26
363,espejo decorativo,119.02,1.0,2024-07-01,decoracion,119.02,23,RRSS,4.75,2024-08-28,2024-10-17
585,alfombra,72.74,3.0,2024-07-01,decoracion,218.22,28,RRSS,5.82,2024-11-27,2025-01-08
2394,tablet,74.88,11.0,2024-07-01,electronica,823.68,42,EMAIL,4.42,2024-07-14,2024-09-03
2525,auriculares,78.62,11.0,2024-07-01,electronica,864.82,77,TV,4.99,2024-11-11,2024-12-06
2744,auriculares,70.61,1.0,2024-07-01,electronica,70.61,77,TV,4.99,2024-11-11,2024-12-06
2787,camara digital,79.77,2.0,2024-07-01,electronica,159.54,48,EMAIL,6.84,2024-10-31,2024-12-09
443,espejo decorativo,65.59,1.0,2024-07-02,decoracion,65.59,23,RRSS,4.75,2024-08-28,2024-10-17
735,alfombra,47.63,5.0,2024-07-02,decoracion,238.15001,28,RRSS,5.82,2024-11-27,2025-01-08
795,alfombra,124.05,10.0,2024-07-02,decoracion,1240.5,28,RRSS,5.82,2024-11-27,2025-01-08
1011,freidora electrica,79.07,7.0,2024-07-02,electrodomesticos,553.49,11,RRSS,5.27,2024-12-29,2025-01-21
1296,secadora,65.21,10.0,2024-07-02,electrodomesticos,652.1,33,EMAIL,3.8,2024-12-20,2025-01-07
1799,batidora,29.22,2.0,2024-07-02,electrodomesticos,58.44,27,RRSS,4.52,2024-11-01,2024-12-08
1998,cafetera,101.11,7.0,2024-07-02,electrodomesticos,707.77,19,RRSS,5.7,2024-08-19,2024-09-15
2343,smartphone,68.49,11.0,2024-07-02,electronica,753.38995,81,TV,4.78,2024-09-28,2024-10-24
2358,smartwatch,118.54,3.0,2024-07-02,electronica,355.62,25,RRSS,4.84,2024-11-23,2024-12-29
2906,laptop,99.78,12.0,2024-07-02,electronica,1197.36,90,TV,5.62,2024-11-16,2025-01-13
2968,smartwatch,92.79,1.0,2024-07-02,electronica,92.79,25,RRSS,4.84,2024-11-23,2024-12-29
352,cuadro decorativo,85.72,5.0,2024-07-03,decoracion,428.6,61,TV,5.3,2024-11-05,2024-12-23
865,alfombra,80.74,6.0,2024-07-03,decoracion,484.44,28,RRSS,5.82,2024-11-27,2025-01-08
1058,cafetera,52.48,6.0,2024-07-03,electrodomesticos,314.88,19,RRSS,5.7,2024-08-19,2024-09-15
1292,microondas,115.46,2.0,2024-07-03,electrodomesticos,230.92,86,TV,4.25,2024-09-25,2024-11-15
1958,cafetera,115.8,12.0,2024-07-03,electrodomesticos,1389.6001,19,RRSS,5.7,2024-08-19,2024-09-15
2756,laptop,86.43,12.0,2024-07-03,electronica,1037.16,90,TV,5.62,2024-11-16,2025-01-13
2770,consola de videojuegos,60.92,8.0,2024-07-03,electronica,487.36,80,TV,4.64,2024-11-01,2024-11-20
165,alfombra,110.83,2.0,2024-07-04,decoracion,221.66,28,RRSS,5.82,2024-11-27,2025-01-08
360,adorno de pared,67.02,9.0,2024-07-04,decoracion,603.18,14,RRSS,4.16,2024-10-22,2024-12-21
516,cortinas,38.35,7.0,2024-07-04,decoracion,268.44998,13,RRSS,5.22,2024-09-16,2024-10-15
1937,horno electrico,37.32,7.0,2024-07-04,electrodomesticos,261.24,65,TV,3.08,2024-10-23,2024-12-11
1941,freidora electrica,72.66,2.0,2024-07-04,electrodomesticos,145.32,11,RRSS,5.27,2024-12-29,2025-01-21
2237,camara digital,29.68,11.0,2024-07-04,electronica,326.48,48,EMAIL,6.84,2024-10-31,2024-12-09
335,alfombra,38.03,1.0,2024-07-05,decoracion,38.03,28,RRSS,5.82,2024-11-27,2025-01-08
931,lampara de mesa,35.86,9.0,2024-07-05,decoracion,322.74,62,TV,4.51,2024-08-26,2024-10-07
